open,high,low,close,volume
117.2411,119.0213,116.9703,117.713,142582
116.7473,118.8624,117.0261,117.464,460531
116.3314,117.898,116.3905,117.2077,951340
116.5348,117.7568,115.2804,116.807,182005
116.2913,117.4409,115.6818,116.6334,598984
116.0881,118.9135,116.4191,117.0188,503150
115.9134,117.1318,114.8281,116.4919,215998
116.5268,117.0724,114.9425,116.7058,606988
115.1911,116.586,114.9883,115.8548,671935
114.5834,116.9132,114.8248,115.5742,109132
114.586,116.8041,114.184,115.4094,248492
115.5011,118.095,116.1309,116.2468,707608
115.9014,117.873,114.7268,116.1094,660536
114.1327,115.5855,113.4442,115.0088,153972
113.4836,114.9197,113.2145,114.0094,160355
113.1371,115.5209,113.6772,114.0264,597269
114.0035,116.1664,114.2756,114.3333,858377
114.459,115.1953,113.2465,114.521,417454
114.1288,115.4937,114.0668,114.6048,357855
114.9161,116.9849,114.2581,115.1859,821620
114.2009,115.6331,114.1434,114.9161,395099
114.4065,116.3246,115.0138,115.3636,319369
113.8566,116.3566,113.5308,114.5476,163348
113.2082,115.6996,113.1759,114.0951,416126
112.7386,113.6784,111.9433,113.1916,598121
112.2825,113.7037,112.5504,113.0542,659828
112.188,113.7369,112.6017,113.031,606000
112.3772,114.9136,111.4594,113.0881,596132
112.6112,115.1169,111.7146,113.119,754476
112.0294,114.2032,111.1108,112.6552,463028
111.8596,113.5288,112.3135,112.5601,546068
111.5583,111.8317,111.3633,111.8114,643611
111.6834,113.888,111.3419,112.493,297746
111.3909,113.1199,110.6268,112.3412,369355
111.6315,113.3627,110.3125,112.0968,943979
112.1902,114.1046,111.2274,112.8912,320632
111.5331,113.2318,112.1833,112.2701,873428
111.0451,113.5961,110.0656,111.7073,671291
110.6121,111.2055,109.361,111.1592,347105
110.2436,112.5495,111.0118,111.1253,918580
110.8922,112.1608,110.5085,111.3411,518152
111.6498,113.1385,110.6377,111.7109,215831
112.1524,114.3474,112.5314,112.9969,984949
111.1982,111.8927,110.8388,111.8722,970200
111.3273,112.7472,110.4047,112.1766,816086
111.7595,112.2762,110.1641,111.898,870689
111.574,111.9388,109.7251,111.6048,166141
110.3605,112.7519,110.3267,111.2949,770784
110.6928,111.3196,110.0194,110.8405,183148
110.8731,112.6323,110.3512,111.6828,657954
111.2807,112.5979,111.2704,112.1039,653146
111.4068,113.276,112.0316,112.1155,536947
112.6598,114.2322,111.3512,112.791,651928
111.3674,112.6969,111.4728,112.0348,348510
110.4803,112.5755,111.2713,111.3694,934369
109.8549,111.9301,110.2392,110.2804,640761
109.5172,110.1192,108.068,109.9307,360852
109.5687,111.4329,109.5074,110.0116,281212
109.9807,110.7093,109.1672,110.063,418353
109.2457,110.383,108.2365,110.1377,506677
108.563,110.5235,108.4971,109.4322,884795
108.8358,110.2863,109.6765,109.8337,760923
109.3684,111.5963,108.8497,109.9535,635691
109.5689,110.4059,110.1437,110.3201,575428
109.171,109.571,109.1835,109.3737,388209
108.8619,110.5714,107.8265,109.5294,832257
108.2858,110.1134,108.3567,108.9356,891861
107.8357,110.1967,107.3796,108.7369,420937
108.1733,109.5226,107.9862,109.0041,109282
108.1112,110.7331,108.605,109.0496,679639
107.755,110.5301,107.5882,108.6238,963789
107.7583,109.6251,108.489,108.627,239414
107.7975,109.3823,107.1668,107.8612,245725
107.5904,109.486,107.3907,108.4364,295724
107.7262,108.4726,107.8769,108.3337,629722
108.5125,109.5452,107.5726,108.893,559735
108.5732,108.8047,108.5261,108.6297,445040
107.6903,110.3457,107.3983,108.3679,482981
107.6576,108.4439,106.5558,107.9858,599900
107.9561,109.6957,107.564,108.4239,368604
107.3875,108.6379,106.32,108.0692,507132
107.4797,109.698,107.1271,108.3915,315563
107.3748,108.6211,106.2833,108.2003,502594
106.7617,108.7828,106.6441,107.2123,202205
106.5394,107.1488,105.0496,106.9271,955407
106.0978,108.1279,105.1239,106.3376,127140
105.9821,108.0354,104.8642,106.3545,942817
105.6483,107.117,103.955,105.7593,469987
105.2512,106.3572,105.1199,106.2223,116213
105.6029,106.5939,104.4524,106.1768,457568
105.9602,107.8067,105.0046,106.088,400396
106.0631,106.6599,105.2175,106.4159,680977
106.3508,107.2098,106.0077,106.8979,988143
106.355,107.9758,106.5966,106.8878,995553
106.4667,107.0506,105.3952,106.5022,390472
104.6644,106.0594,103.6604,105.6153,223546
104.9969,106.4239,103.6979,105.2722,471844
104.9474,105.7088,103.4686,104.9636,191276
104.9407,105.2983,103.7305,105.0172,688111
104.2644,105.9143,104.1488,104.8446,891385
105.0508,105.9626,104.8493,105.1885,563346
104.8403,106.3511,104.4329,104.8821,370984
104.4739,105.059,104.8409,104.8535,735679
104.8228,106.6868,104.0986,105.4455,432626
105.5046,106.4894,103.9927,105.6164,830147
105.2731,106.3985,105.0486,105.5864,708398
104.8677,105.75,105.1017,105.2854,358696
104.8094,105.0297,104.2974,104.9688,530607
104.0375,106.2389,103.9594,104.5435,970137
104.1878,104.9258,103.3713,104.273,109719
104.6043,106.013,104.1226,104.6509,368293
104.0201,106.4351,103.8604,104.5399,850151
103.6171,104.995,102.0499,103.865,287040
104.6537,105.5434,104.0794,104.7491,931711
104.4852,105.4456,103.3381,104.9091,232973
103.2905,106.0737,102.954,104.2056,774147
103.2605,105.3488,103.3096,103.9847,447049
103.2245,105.3707,102.4046,104.0401,986586
104.0205,105.7447,103.7023,104.8924,977551
103.3657,106.0285,104.3211,104.3384,694979
104.0632,106.2537,104.6889,104.8264,518337
104.9177,106.0925,104.0209,105.5261,499233
104.8464,106.411,104.3188,105.2118,190636
104.8914,105.9334,104.262,105.0731,112202
103.8682,104.5681,104.2632,104.5549,953048
103.4582,106.0684,104.1385,104.4532,888453
103.9675,104.6805,102.8394,104.4349,549542
104.041,105.7846,103.1067,104.7647,338906
104.8147,105.9822,104.1898,105.3098,208654
104.5038,105.6199,104.3455,104.9357,766739
103.5418,104.9068,102.0867,103.9521,994258
103.4368,105.9355,102.6935,103.9415,493986
103.7213,104.905,102.4949,104.0882,222868
103.4642,104.5776,104.2064,104.2129,318778
103.1753,105.2768,103.149,104.0496,634221
103.2291,104.5846,102.3701,104.112,915413
104.642,105.0808,104.1932,104.8697,243453
104.1647,105.1609,103.6075,105.0606,238431
104.5323,104.9196,103.5585,104.8739,680385
104.3145,105.4861,104.3193,104.6238,254902
103.8121,105.3923,102.989,104.5389,344271
105.0525,105.7283,105.1322,105.3572,146134
105.2126,106.8336,103.8097,105.2656,800432
104.8821,105.5142,103.2737,105.2557,191470
104.2931,106.8452,103.0986,105.0145,307933
105.2371,106.7392,103.9635,105.564,581916
105.9144,106.5992,105.4749,106.5439,396508
106.1091,108.6952,105.4196,106.7692,847452
106.0769,107.4265,105.3544,106.8106,960715
105.9319,107.729,106.8122,106.829,351206
105.2043,106.2054,105.4321,105.6369,570908
105.843,107.4663,104.8153,106.0094,359199
105.7576,107.0479,106.0635,106.0765,636051
105.8585,106.5554,104.4729,106.2907,848531
105.2211,106.1434,104.9556,105.935,399266
105.7296,107.1935,105.2272,105.7427,575970
105.2214,106.0114,104.7496,105.5372,142607
105.2682,106.3236,104.3465,106.048,995987
105.1878,106.8575,104.0043,105.8587,305666
106.1682,108.5055,106.6675,106.9,329351
106.3036,107.673,105.5595,107.1154,444967
105.6943,107.0304,105.3211,106.4776,127033
105.7311,108.0811,105.2423,106.4133,473623
105.6478,106.3831,104.5286,106.0875,213036
104.0067,106.2237,104.5446,104.9903,583022
105.2209,107.7,104.7279,105.79,621574
105.9388,107.8242,105.5029,106.1416,611627
106.1154,106.5318,106.2192,106.4082,201090
105.7973,107.1307,106.2807,106.4909,684327
104.8751,106.0846,105.5269,105.7999,819817
105.3793,107.4565,104.3283,105.5581,205249
105.8966,107.9508,105.7673,105.979,102759
104.5718,105.9233,104.3131,105.4533,422837
103.2722,105.5269,103.0109,104.1875,832977
103.7975,105.7572,102.2661,104.0739,566571
103.6257,104.4704,102.7503,104.003,867066
103.4106,104.4462,102.0996,104.0708,175449
104.1051,104.4575,104.3731,104.4351,587442
103.8767,105.5778,103.3456,104.7539,474138
104.7757,106.6821,104.8303,104.8833,463279
105.443,107.287,104.0223,105.481,909328
104.5131,104.977,103.9498,104.7215,601416
104.6877,105.3825,103.7512,104.9738,370793
105.1742,106.1032,104.668,105.2871,949938
104.6016,106.2286,104.3491,104.6673,945052
103.1603,105.1396,102.4689,103.9159,959499
103.3786,104.5706,101.7337,103.5429,187232
102.2982,104.396,102.845,103.2121,844725
103.2209,103.7813,101.7474,103.5889,965936
102.611,104.2369,103.0012,103.2816,664258
102.628,104.8375,101.3821,102.8534,996243
102.3073,102.7245,100.6287,102.5476,429288
102.5322,104.1454,102.8122,103.1069,529878
102.5528,103.7047,102.2432,103.1134,336164
102.2551,104.1036,102.3489,103.0238,674536
102.211,104.1164,102.1918,102.9688,411922
102.9441,104.7698,102.1086,103.6148,263149
102.7911,104.9447,101.9179,103.2402,916295
103.0074,104.6775,101.9606,103.898,709619
103.3807,105.036,103.6323,104.0032,494115
102.9328,103.9449,102.8365,103.923,493086
104.3541,106.7526,104.2752,105.1735,605423
104.6014,105.1646,102.808,104.6457,622968
104.1482,106.1019,104.4476,104.4688,821593
103.2807,104.3839,101.8743,103.8526,482912
103.6074,104.3504,103.3694,104.3288,710263
104.6231,105.4831,103.9224,105.1734,795359
105.2223,107.9798,105.2883,106.0084,621794
106.3377,107.26,104.9153,106.6204,718591
106.3376,106.7392,105.3976,106.5216,668865
106.285,106.5765,105.0133,106.3389,569994
104.93,106.124,104.2055,105.5034,987225
105.8327,106.5966,105.7933,106.5213,630882
106.4296,107.7788,106.6038,106.7558,106377
105.8962,106.9373,104.8944,106.5098,556354
107.1217,108.2125,106.5944,107.1738,621372
106.5882,106.969,104.9896,106.6874,351879
106.189,107.7505,105.6735,106.8908,903608
106.4364,108.0003,106.097,106.8044,782011
106.4524,107.2478,105.9353,107.1238,226423
106.2603,107.8895,105.801,107.092,550116
105.5139,106.9716,104.9532,106.3665,412218
106.2322,106.885,104.7596,106.4043,363625
106.4425,108.1378,106.6092,106.9288,418283
106.1802,108.0912,105.0259,106.9141,533489
106.5277,108.5631,106.48,107.3017,633221
105.9943,107.0967,105.058,106.7789,358951
106.5376,107.3372,106.3248,106.7658,839313
106.261,106.8729,106.3955,106.4536,199749
106.237,107.9081,105.6804,106.827,682006
106.1017,107.7649,106.1935,106.8428,105768
106.8687,107.8484,105.2189,107.1878,958410
107.627,109.3037,107.5228,107.7317,436920
107.3607,108.2654,107.9829,108.0775,624893
107.9144,110.1638,108.124,108.214,151265
107.5486,107.948,107.2812,107.7149,823472
107.5658,109.2597,106.5552,107.7136,892172
107.1321,108.1835,106.4359,107.447,285734
106.6823,109.0055,106.5748,107.275,673717
106.7293,107.236,106.9101,107.0877,904873
106.5771,107.3472,106.1303,106.5977,459769
105.5222,106.29,105.2508,105.6191,854828
104.9945,107.2713,103.7937,105.285,734665
104.722,107.3528,103.8218,105.3817,325307
104.6091,105.0872,103.1536,104.7076,760666
104.1548,105.9753,102.7774,104.7154,181674
105.5457,106.7366,103.8971,105.6656,499752
105.9655,106.4859,105.1815,106.1771,487791
106.8267,107.3344,106.169,106.9989,178672
107.1272,109.1729,105.3629,107.1944,541654
107.1069,108.6837,106.5557,107.7782,722852
106.9528,107.6678,106.8274,107.4162,131812
106.263,107.5236,105.9651,107.094,128709
105.6256,106.2612,103.7402,105.7245,738942
106.1728,107.3394,104.6186,106.3175,563937
106.7813,107.7588,106.5251,107.0877,556154
106.0453,107.7211,104.9052,106.8111,939149
106.3784,107.0171,104.7212,106.6841,349578
105.8988,106.9607,105.8449,106.3072,383090
106.1969,106.6392,104.7074,106.4985,122591
106.9808,108.8404,105.2946,107.061,525624
105.2502,106.5871,106.1101,106.1896,633683
105.8458,107.9081,105.055,106.3943,115013
105.4682,106.9551,105.6454,106.256,500204
105.6543,107.2615,104.9635,106.3127,675452
106.0279,107.1247,104.7151,106.5422,421298
106.3584,107.841,105.4505,106.4481,679682
105.7536,108.0854,105.5675,106.3963,586936
106.134,106.8619,104.4463,106.2894,649167
106.3601,107.259,104.8263,106.7745,510696
106.3548,108.3468,106.8594,106.9839,767580
106.312,107.4845,105.2485,107.0942,111810
105.7737,107.7384,106.2932,106.4587,686674
105.5979,106.4583,105.5949,106.2694,133934
106.5697,107.959,105.1936,106.7188,530293
106.3915,107.7644,105.1835,106.7376,910700
107.0245,107.2952,105.6157,107.0674,924733
107.2312,109.2488,107.8724,107.9506,927284
107.5174,109.3631,108.204,108.4699,892280
108.2524,108.9507,106.6441,108.5165,141304
108.1733,108.9678,108.0981,108.261,854407
106.5087,107.9685,106.8272,106.9842,879861
106.0434,107.0832,105.2288,106.9001,495757
106.1851,108.6523,105.4545,106.737,187720
106.8855,108.2634,106.2289,106.9322,814626
105.881,107.0603,106.5239,106.8553,789276
105.8664,108.3408,104.9267,106.6951,881128
105.6738,106.4505,103.8283,105.8054,737335
104.4136,106.529,105.2355,105.3354,670603
105.123,106.128,104.4655,105.5737,456206
106.0598,107.8985,105.9091,106.4317,868991
105.9219,107.8289,104.7181,106.3829,534832
105.7123,107.6509,105.8547,106.5468,301320
106.3636,107.5049,105.5938,107.0231,966647
106.5584,107.125,105.5386,106.6176,641447
105.8434,107.5667,105.718,106.801,748837
106.283,106.7208,104.7148,106.4308,640168
106.1176,107.5385,105.9224,106.8632,525486
106.3028,108.3076,105.2477,106.9389,270047
106.9006,108.7498,106.3613,107.0881,372343
106.5261,107.362,106.3473,106.6968,722257
106.18,107.5175,106.1394,107.0503,538773
107.673,109.758,107.096,108.0927,945435
106.9342,109.3701,106.632,107.5887,926378
106.9148,108.2389,105.8022,107.4189,108798
106.8073,107.5885,106.4053,107.5347,128279
107.4486,109.3178,106.151,107.9279,854093
107.3607,109.2162,106.6197,107.6481,160716
105.8682,106.2676,105.7821,106.2316,666252
106.0521,108.1012,106.6522,106.9112,228245
106.8234,108.4682,105.5547,107.2914,298220
106.2065,107.1774,106.3076,106.4199,620285
105.1816,107.6157,105.8809,106.1162,274394
106.1037,107.7566,106.7729,106.9003,323384
107.5685,108.9777,106.7767,107.6242,814891
107.0945,109.1277,107.0282,108.0935,257268
107.3105,108.5023,107.9657,108.0054,694135
107.8866,109.2599,107.0157,108.0469,710673
107.7443,109.4553,107.1939,107.9814,420459
107.8531,110.4934,106.9983,108.5456,820164
107.3279,108.8679,106.4477,108.1076,642960
107.4657,107.8337,106.3348,107.7047,473716
107.9529,110.1858,107.2629,108.2099,781494
107.8806,109.4353,107.7554,108.1877,954336
108.2789,110.7698,107.1827,108.8769,315084
108.3694,108.7488,107.8578,108.5412,386281
108.4095,109.1979,107.8012,108.5138,738882
107.3737,108.3205,106.2206,108.0526,566863
107.2772,109.7273,106.1051,108.0563,638496
106.8161,109.0777,105.5207,107.317,405138
106.7093,108.0758,105.0767,107.0732,554215
105.923,106.7283,104.6172,106.3551,341192
106.3136,106.9563,105.2933,106.702,585142
106.1003,108.2366,106.4727,107.0603,539507
105.4271,107.2079,104.2893,106.1952,315126
106.654,108.2517,105.1089,106.8621,811686
107.7266,108.7212,107.6293,108.1108,560234
107.5898,108.9386,107.1555,108.1338,122710
107.2003,107.856,107.6732,107.8133,610250
108.7573,110.4457,107.3188,109.2254,794669
107.7558,109.4122,107.4204,108.566,525997
107.8084,110.4155,108.0856,108.576,892675
108.1607,109.9494,108.081,108.6658,149907
108.484,110.1358,107.3771,109.3384,501576
108.7672,110.0454,108.287,109.5183,741255
108.4904,111.0795,108.4276,109.2689,609038
107.837,108.8259,107.7937,108.7934,771066
108.356,109.2763,108.4253,108.6224,956792
107.8513,110.006,107.9689,108.119,149391
107.2539,109.451,106.9575,108.1429,790415
107.0886,108.9262,106.8368,107.8608,508284
106.1872,107.5208,106.3955,107.1138,464813
107.6782,109.4081,106.6091,107.7413,217275
106.8648,107.9009,107.3472,107.4925,199613
106.7138,107.3549,104.9705,106.8584,319470
106.2704,107.158,106.1869,106.7743,769237
106.6528,107.1248,106.6649,106.8085,797044
105.8072,107.8419,105.5963,105.9353,609430
106.0889,107.3052,105.9101,106.1011,389137
104.9473,106.8532,105.2203,105.5775,420631
106.074,108.3417,105.5995,106.433,780010
106.5898,107.1562,105.2189,106.695,888902
106.1722,106.5069,105.9504,106.4951,770530
105.9535,107.3202,105.2506,106.1225,186760
105.1283,107.0857,104.2125,106.07,139182
106.0564,107.3317,105.7847,106.3764,800385
106.0297,106.4874,104.7742,106.3636,288547
105.4152,107.1639,105.9394,106.2551,322305
105.6365,106.8594,105.9276,106.2842,243461
105.2721,106.5314,105.07,105.9823,844875
105.1747,106.2555,105.3425,105.8107,355142
103.8216,105.4329,102.9618,104.7678,314120
105.0477,105.9609,105.1532,105.2547,343653
104.415,106.0216,104.2095,105.4041,428277
104.1864,106.9749,103.8089,105.0173,224452
105.3777,107.8322,105.8347,105.9667,502079
105.3478,107.1592,104.5451,106.0102,284954
104.8433,107.4543,104.5544,105.4921,186939
105.8621,107.9029,104.4744,105.9205,532089
105.9015,106.8314,104.4657,106.1195,513315
105.3554,107.2072,105.671,106.3168,316329
105.5696,108.0221,105.135,106.104,226746
105.9508,107.5465,105.8077,106.3292,102899
105.4363,106.6242,105.7953,106.1983,282532
105.9518,107.8551,106.4751,106.4763,512063
105.5107,105.9353,103.5966,105.5238,580610
104.5706,105.9856,104.425,105.3069,464438
105.4357,106.6231,106.1418,106.168,275564
105.6193,106.2744,105.7666,105.7844,135516
104.5258,105.4918,104.9058,105.4825,793632
105.0346,107.0199,105.2307,105.2585,962750
104.1934,105.2431,103.9021,104.6511,637874
103.4322,103.7197,103.4211,103.547,111222
102.8284,103.6057,103.3532,103.4317,455637
103.1242,104.6117,102.1609,103.4996,196127
103.1202,105.4592,101.6597,103.4734,549441
102.574,103.691,102.5822,103.4009,492323
103.4129,103.6217,101.7489,103.4225,650575
103.1359,104.8105,103.8753,103.9339,358096
103.2672,104.9653,102.2833,103.8386,571483
102.5655,104.1404,103.426,103.5516,754196
102.8216,104.0161,101.7342,103.411,522817
103.6453,104.5497,101.936,103.7007,324221
104.3561,105.035,102.8348,104.4067,775145
103.2095,105.9233,102.4512,104.0927,726693
103.3009,104.226,103.0192,104.1421,156907
103.9654,104.7804,103.7815,104.3113,330603
103.197,105.4321,102.5286,103.815,446480
103.3356,105.4931,102.9461,103.8252,836125
102.1252,103.3155,103.0817,103.0924,881859
101.2579,104.1554,101.2542,102.2079,870978
101.4074,103.7779,101.0889,102.3912,241592
101.3328,102.7445,102.1715,102.1993,656720
101.3909,103.2125,101.0577,102.3004,649942
102.0742,102.8858,100.9864,102.2915,219976
100.9723,102.1033,101.4871,101.8033,193496
101.0718,102.363,100.9185,101.7807,438837
100.2013,102.3243,99.2354,101.1641,242813
101.2883,103.5115,100.0912,101.8596,987211
101.0964,101.9087,100.36,101.1816,584863
100.4863,101.7795,100.384,101.0837,501820
99.876,101.4986,100.3144,100.5626,739814
100.6275,102.1369,100.7774,100.8478,851663
100.288,102.1853,100.0872,100.6821,759047
99.8242,101.0763,98.5422,100.4227,658082
100.4752,102.0221,98.9321,100.8493,849140
100.4891,101.6428,99.239,100.8641,604492
100.9893,102.5552,100.4207,101.1224,774579
99.691,100.9611,100.3445,100.6317,876520
99.1788,100.4432,98.7382,99.9293,614280
99.9817,100.835,98.6899,99.9829,957763
99.0579,101.6023,98.9743,99.8235,599771
99.3969,101.2834,98.7534,100.1367,526573
100.087,102.0275,98.6034,100.0968,635057
99.8297,100.4059,98.6332,100.1993,643840
98.7809,100.308,98.383,99.3876,151186
99.8791,101.17,98.7485,100.3318,285409
99.4717,101.4501,100.1987,100.2497,678590
100.173,102.2224,99.2377,100.5985,367221
100.0266,101.8633,99.7092,100.1804,605581
99.358,101.6748,99.7934,100.3345,772520
99.441,100.9661,99.5004,99.683,649011
99.1914,101.8071,99.5243,99.9091,640307
99.5879,100.4985,97.7471,99.7311,665294
99.4167,101.4112,98.9149,99.7457,682899
99.6526,101.9377,98.2391,100.0947,443296
99.2862,100.4615,99.1526,99.4784,511101
98.6862,100.5944,98.728,99.1361,290034
99.2076,100.1188,98.2492,99.3648,335875
99.8549,100.7317,99.7149,100.4139,229677
99.6812,101.5179,99.057,100.3449,167200
100.578,101.0334,99.7964,100.6404,237668
99.7158,101.5022,98.9638,100.587,483497
101.3729,103.3038,100.695,101.5581,374376
100.4591,100.8565,99.5398,100.6845,335696
100.0704,100.7926,100.0896,100.7318,722477
99.4503,101.132,98.5109,99.919,406107
98.1663,99.3278,97.3563,98.6657,642694
98.6863,99.6503,98.0205,98.8145,746185
98.0785,99.6956,98.3321,98.8842,844571
98.1247,98.915,97.5136,98.7418,489306
98.5533,98.6958,96.8024,98.6887,371523
99.8638,102.0347,99.9726,100.2378,365197
99.2983,100.5443,98.5105,100.1088,607938
99.7955,101.216,99.2778,100.3638,462491
99.9305,101.983,98.988,100.0391,191388
99.814,101.8403,98.2634,100.1867,252310
99.8249,100.2835,98.8559,100.0676,643626
99.3449,100.8794,98.2013,99.8624,819369
99.9285,102.232,99.7429,100.7718,632743
100.9241,102.7572,100.8607,101.3604,971643
100.9954,102.9505,100.0398,101.4288,227742
99.3713,101.1916,98.4303,100.2767,454949
99.52,100.448,98.4137,100.0962,387949
100.8815,102.3774,101.051,101.4477,277367
101.0704,102.6281,100.6986,101.3324,544479
101.2762,103.1012,100.8502,101.884,741992
102.029,102.746,101.4617,102.6049,942541
102.3176,102.8443,102.3268,102.7144,616967
101.3028,104.224,101.8335,102.2935,710341
100.194,101.3795,99.5582,101.0759,121144
100.6683,102.0069,99.9573,101.4179,278149
100.4732,102.5458,99.3321,101.0106,882557
100.6366,101.918,99.2328,101.0986,261109
100.2888,100.8367,99.8572,100.4737,383393
100.0354,101.2756,98.6219,100.3411,739448
99.584,101.4959,99.0259,100.358,435383
100.0385,101.3978,98.5767,100.4923,917508
99.0526,101.7727,99.3907,99.9348,996505
100.3854,101.1027,99.994,100.5333,170210
99.7265,101.5575,98.8263,100.2349,546200
98.7507,99.6222,97.5408,99.3976,661386
98.8263,100.1277,97.694,99.3431,344313
98.4711,100.8423,97.9062,99.3603,675581
98.451,99.8902,98.666,99.4406,561660
100.0058,101.3012,98.6861,100.1217,160230
99.8735,100.3103,98.4012,100.0034,237404
99.8133,100.149,98.4371,99.9436,457000
98.7109,100.4385,98.0384,99.392,408908
99.4296,101.1523,99.708,99.8023,689789
99.1611,100.1212,98.575,99.8945,120495
99.279,101.52,98.7279,99.6844,124939
98.1045,99.1837,96.809,98.7321,611373
98.6845,99.6943,98.2399,99.4543,479289
98.2923,99.2459,97.624,98.8405,122701
98.0053,98.884,96.5567,98.5448,446297
98.6358,98.9054,98.5368,98.724,357993
97.715,99.7214,97.5731,98.1257,302107
96.8332,98.3701,96.0668,97.379,616407
95.855,97.094,95.6865,96.317,550397
95.7767,98.5788,95.9852,96.6775,815551
95.4984,97.1469,94.6196,96.4049,488173
97.0466,98.2025,96.7098,97.8685,260278
96.9961,97.9195,97.1656,97.3714,254128
96.1933,97.3886,96.2889,96.9106,143129
96.2327,97.6254,96.4758,96.6279,759683
96.5169,97.3325,95.6373,96.7495,559740
96.1715,97.5465,96.1679,96.5144,981838
96.7496,98.1592,95.1063,96.8206,966186
95.9995,97.8859,95.1767,96.3313,345973
95.1797,97.0608,95.5217,95.6405,964858
93.7859,95.1526,94.1396,94.7414,538323
93.3162,93.8614,92.3969,93.6296,481857
92.4681,94.4555,92.6996,93.3706,435163
92.9912,93.6179,92.1937,93.2201,355264
92.7134,93.0742,91.0856,92.9043,774964
93.0071,94.5802,92.826,93.5261,684087
93.4676,94.7937,93.4683,94.1401,186547
93.9283,95.485,92.3332,93.9727,889872
92.8546,93.7041,92.4382,93.0757,623587
92.3367,94.7498,92.6364,92.7924,433412
92.1614,94.0095,92.1306,92.4924,367296
91.4513,92.2793,90.2663,92.1639,224446
91.3039,92.8328,89.9484,91.815,653633
91.3279,92.6135,91.0387,91.4883,745993
90.4005,92.6856,90.188,91.295,371645
90.6843,91.9728,90.7025,90.9772,333988
90.3503,92.0483,89.732,91.0814,252278
90.4817,91.9975,90.891,91.2616,529884
89.8431,91.3492,90.7067,90.8063,225044
90.9433,93.3342,89.792,91.4418,278942
90.3359,91.587,90.301,90.9518,268204
89.808,90.2697,89.9258,90.1429,147099
89.6551,90.6678,88.6654,90.3333,970139
89.4612,91.6391,88.3998,89.9246,280941
89.6475,91.2585,88.7177,90.0852,223600
88.0279,90.4409,87.0609,88.8834,324418
89.5294,91.1972,88.6011,89.5796,103857
89.0338,91.5622,89.6596,89.9157,583198
88.3134,90.2667,89.0428,89.1655,921387
87.9197,88.7804,87.7892,88.4261,939336
88.772,89.5587,89.0886,89.2622,440111
88.5317,90.0415,87.8225,88.8936,831357
87.4823,89.2095,88.4475,88.4765,362924
87.2323,88.4595,86.4559,87.3434,784923
86.5778,88.165,86.8111,87.168,753899
86.3725,88.2586,86.3176,87.0542,117013
86.4776,87.4762,86.0619,87.4119,466177
85.9322,86.7781,86.0105,86.7124,464978
85.3084,87.3954,85.2696,85.9522,105664
86.0609,86.564,84.1962,86.1777,861285
86.3074,87.9855,85.2435,86.6811,480753
85.7567,86.9887,84.8678,85.8955,910050
85.5551,88.3999,85.2775,86.4363,864933
85.7054,88.1259,85.2147,86.455,198083
86.2434,87.8272,86.9518,87.001,701142
86.3136,88.1987,86.8053,86.9658,315422
85.1977,85.9393,84.4063,85.7047,942161
85.4787,86.4015,84.8998,85.6287,668390
85.8291,87.6266,86.0479,86.1588,937057
85.575,86.9573,85.1169,85.7119,190591
84.793,86.4869,85.2574,85.5179,981806
85.2696,85.7829,83.5972,85.4299,609973
83.278,85.5864,83.5743,83.9801,379088
84.1235,85.3621,84.5284,84.8158,164933
83.9058,86.0061,83.1128,84.3651,495911
84.4827,85.8412,83.5741,84.618,818215
84.2598,85.3201,83.4227,84.5746,569603
84.8833,85.2846,84.3315,85.2034,901235
84.7061,85.8713,84.4721,85.4065,959428
85.1752,87.0671,83.7314,85.289,831847
84.0132,86.4782,84.4024,84.8422,328173
84.4801,86.3909,84.4481,85.2412,462451
84.1181,85.2371,82.3888,84.3044,767768
83.9082,85.9217,84.2474,84.6274,460401
83.4093,85.0104,83.4903,84.0779,658517
83.9559,85.9926,84.3209,84.704,866702
84.5957,85.3995,84.7437,84.7847,391604
84.9491,86.7837,84.5671,85.1067,129796
84.9112,86.5515,85.0548,85.1477,576030
83.9056,84.9315,83.9621,84.2715,928398
83.0475,85.5025,83.1158,83.8412,472922
83.4394,85.152,84.1359,84.1773,957246
83.3352,84.61,82.7548,84.2607,631113
84.7925,85.0066,83.26,84.8512,665110
85.0413,86.452,84.23,85.0528,957267
83.8703,86.2997,82.6001,84.5695,476238
83.8921,85.7863,82.8134,84.1714,467827
83.8888,85.5342,82.7354,84.2229,278075
82.5191,83.3486,82.6813,83.0659,461448
83.8002,84.0907,82.2277,83.9026,567583
83.4808,84.8135,82.2334,84.1235,867783
84.4118,86.4468,84.2644,84.737,952697
83.314,85.8701,82.5737,83.9467,325932
83.7349,85.0517,83.0751,84.569,319779
85.5136,87.2089,85.0744,85.6847,513537
84.0934,86.172,84.0742,85.0243,496026
84.8793,85.4736,85.2149,85.41,139231
84.4876,86.4964,85.0643,85.4105,899567
84.4306,86.2502,84.5152,84.6383,311641
84.2802,85.437,83.7644,84.8847,290294
84.8977,87.0963,84.051,85.3015,654126
84.2268,85.4735,83.1687,85.001,155132
84.978,85.7369,84.4996,85.5839,245763
84.256,85.0704,84.2293,84.7506,733726
83.0902,85.6772,83.8842,84.0032,634094
83.6944,84.9061,82.3016,84.0715,918020
83.8642,85.6781,83.1265,84.0842,238594
83.1178,84.7884,82.2512,83.7259,424013
